"Scaffold.x","Scaffold.y","PercentOfTotal","clusterID.Scaffold","Cluster.Size","pop","FSC.A","FSC.H","FSC.W","SSC.A","SSC.H","SSC.W","CD4","Live","CD11b","CD44","CD5.Ly6G","IA.IE","V.BV610.A","CD317","CD62L","CD8a.SiglecF","F4.80","G.PE.A","G.PE.TR.A","CD161","Ly6C","CD25","CD11c","CD19","Time","CD11b.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD11c.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD161.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD19.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD25.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD317.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD4.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD44.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD5.Ly6G.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD62L.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD8a.SiglecF.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","F4.80.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.TR.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","IA.IE.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Live.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Ly6C.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popsize.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Time.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","V.BV610.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popID.Scaffold.28.fgcol"
"-599.522095"," 378.553908","1.423590846","  1"," 9220","B2Bcells","39140.01","35750.0","71735.45"," 47787.54"," 46017.5","67792.53","0.6044761","1.1776223","1.0316705","0.49849340","1.0628566","3.0585349","0.9948819","1.2086983","3.3450703","0.9378359","1.1208442","0.8740383","0.9794313","0.9515730","2.1819175","1.0276103","2.23185679","2.9643304"," 8907.20","1.0316705","2.23185679","0.9515730","2.9643304","1.0276103","1.2086983","0.6044761","0.49849340","1.0628566","3.3450703","0.9378359","1.1208442","39140.01","35750.0","71735.45","0.8740383","0.9794313","3.0585349","1.1776223","2.1819175"," 9220"," 47787.54"," 46017.5","67792.53"," 8907.20","0.9948819","1"
" -26.822483","-455.076896","0.622396388","  2"," 4031","CD8Naives","42822.78","39242.0","71499.27"," 47224.45"," 45066.0","68599.17","0.6975838","1.3627687","1.0179180","1.37937596","2.8677303","1.2179149","0.9669729","1.2997504","3.2733282","2.5125566","1.0523733","0.8654316","0.9873221","0.9517844","2.0176719","0.9734572","2.22198931","0.8051642"," 9383.60","1.0179180","2.22198931","0.9517844","0.8051642","0.9734572","1.2997504","0.6975838","1.37937596","2.8677303","3.2733282","2.5125566","1.0523733","42822.78","39242.0","71499.27","0.8654316","0.9873221","1.2179149","1.3627687","2.0176719"," 4031"," 47224.45"," 45066.0","68599.17"," 9383.60","0.9669729","1"
"-595.123349"," 437.777372","0.281475717","  3"," 1823","B2Bcells","52952.64","40287.0","83977.27"," 85387.16"," 70340.0","81477.41","0.4459284","1.1662548","1.0498523","0.31039664","1.1808450","3.5430238","1.0215410","1.2096243","3.4300259","1.0329203","1.2029151","0.9057161","0.9454450","1.3280611","2.9282188","1.1647296","2.11604313","3.2818708"," 7661.80","1.0498523","2.11604313","1.3280611","3.2818708","1.1647296","1.2096243","0.4459284","0.31039664","1.1808450","3.4300259","1.0329203","1.2029151","52952.64","40287.0","83977.27","0.9057161","0.9454450","3.5430238","1.1662548","2.9282188"," 1823"," 85387.16"," 70340.0","81477.41"," 7661.80","1.0215410","1"
"-380.344098"," 568.032743","0.708552971","  4"," 4589","B2Bcells","47069.88","40529.0","75860.40"," 75391.31"," 67849.0","72099.70","0.8182384","1.2749893","1.1631905","2.21906541","1.5098505","3.3867567","1.0200144","1.1611667","2.9646519","0.9917056","1.1919115","0.8944433","0.9624714","1.0144304","2.7636341","1.1617391","1.10665366","3.2477565"," 8265.10","1.1631905","1.10665366","1.0144304","3.2477565","1.1617391","1.1611667","0.8182384","2.21906541","1.5098505","2.9646519","0.9917056","1.1919115","47069.88","40529.0","75860.40","0.8944433","0.9624714","3.3867567","1.2749893","2.7636341"," 4589"," 75391.31"," 67849.0","72099.70"," 8265.10","1.0200144","1"
"-556.147557"," 613.431385","1.357506585","  5"," 8792","B2Bcells","39551.46","35886.0","72472.11"," 46764.19"," 45096.0","67880.28","0.6339426","1.1890780","1.0329739","1.03655466","1.0643796","3.1661241","1.0108032","1.1206815","2.7553854","0.9512257","1.0784072","0.8792638","0.9840629","0.9891127","2.1447954","1.0904610","1.08129514","2.9095980"," 9398.35","1.0329739","1.08129514","0.9891127","2.9095980","1.0904610","1.1206815","0.6339426","1.03655466","1.0643796","2.7553854","0.9512257","1.0784072","39551.46","35886.0","72472.11","0.8792638","0.9840629","3.1661241","1.1890780","2.1447954"," 8792"," 46764.19"," 45096.0","67880.28"," 9398.35","1.0108032","1"
"-308.736820"," 608.645625","1.114168280","  6"," 7216","B2Bcells","39667.29","36044.0","72400.25"," 48821.56"," 46921.0","68068.22","0.8105249","1.2201347","1.0664175","2.02085194","1.2292819","2.9567449","1.0004323","1.1557210","3.0764300","0.9694144","1.1247247","0.8773769","0.9782576","1.0238656","2.2442166","1.0543618","1.67093270","2.9304502"," 8893.55","1.0664175","1.67093270","1.0238656","2.9304502","1.0543618","1.1557210","0.8105249","2.02085194","1.2292819","3.0764300","0.9694144","1.1247247","39667.29","36044.0","72400.25","0.8773769","0.9782576","2.9567449","1.2201347","2.2442166"," 7216"," 48821.56"," 46921.0","68068.22"," 8893.55","1.0004323","1"
" 211.351126","  66.447676","0.869285950","  7"," 5630","RPMac","41888.73","38380.5","72121.42"," 42534.02"," 41438.5","67314.61","0.7203858","1.1718425","1.0145047","2.04532053","0.9402676","1.0625105","1.0056498","1.1399915","1.0214167","0.9473209","1.1419484","0.8736941","0.9930563","0.9967439","1.2203891","0.9783970","1.29344457","1.0148097"," 9114.50","1.0145047","1.29344457","0.9967439","1.0148097","0.9783970","1.1399915","0.7203858","2.04532053","0.9402676","1.0214167","0.9473209","1.1419484","41888.73","38380.5","72121.42","0.8736941","0.9930563","1.0625105","1.1718425","1.2203891"," 5630"," 42534.02"," 41438.5","67314.61"," 9114.50","1.0056498","1"
"-141.547615","-360.539456","0.505513712","  8"," 3274","TDN","40866.54","37354.0","71833.45"," 43691.71"," 42010.5","68033.04","0.7349510","1.3340326","1.0203838","1.38871392","2.9157812","1.2267120","0.9679548","1.3110172","3.3105617","0.9946861","1.0692500","0.8663008","0.9838481","0.9532774","2.0044145","0.9821925","2.11362357","1.3528169"," 9656.15","1.0203838","2.11362357","0.9532774","1.3528169","0.9821925","1.3110172","0.7349510","1.38871392","2.9157812","3.3105617","0.9946861","1.0692500","40866.54","37354.0","71833.45","0.8663008","0.9838481","1.2267120","1.3340326","2.0044145"," 3274"," 43691.71"," 42010.5","68033.04"," 9656.15","0.9679548","1"
"-284.178438"," 561.229479","0.381682925","  9"," 2472","B1 B cells","51324.00","42923.5","77188.86"," 84400.19"," 74416.0","73282.22","0.9137077","1.2658178","1.2487601","2.56882494","1.5803251","3.3719104","1.0130662","1.2325568","3.2260757","1.0323450","1.2830405","0.8903845","0.9599506","0.9974271","2.7441909","1.1112483","2.17795630","3.2322301"," 8513.60","1.2487601","2.17795630","0.9974271","3.2322301","1.1112483","1.2325568","0.9137077","2.56882494","1.5803251","3.2260757","1.0323450","1.2830405","51324.00","42923.5","77188.86","0.8903845","0.9599506","3.3719104","1.2658178","2.7441909"," 2472"," 84400.19"," 74416.0","73282.22"," 8513.60","1.0130662","1"
"-242.192965","-276.481648","1.768371579"," 10","11453","CD4Naives","41634.06","37967.0","71862.62"," 46120.59"," 43862.0","68769.27","2.1568419","1.4447698","1.0775454","1.98572106","3.4507823","1.1290912","0.9348866","1.4669257","3.2395084","0.9503855","1.0674519","0.8620421","0.9862902","0.9423241","2.1320072","0.9540321","2.19250813","1.0653982"," 8935.00","1.0775454","2.19250813","0.9423241","1.0653982","0.9540321","1.4669257","2.1568419","1.98572106","3.4507823","3.2395084","0.9503855","1.0674519","41634.06","37967.0","71862.62","0.8620421","0.9862902","1.1290912","1.4447698","2.1320072","11453"," 46120.59"," 43862.0","68769.27"," 8935.00","0.9348866","1"
"-204.288653","-358.170285","2.261224288"," 11","14645","CD4Naives","40917.24","37483.0","71575.84"," 42919.59"," 41085.0","68346.50","2.1807022","1.3494126","1.0577121","1.98616974","3.0863718","1.1633558","0.9631374","1.3484438","3.2321584","0.9565808","1.0540742","0.8696380","0.9776295","0.9486373","2.4892919","0.9864468","2.07218492","1.2524853"," 9320.10","1.0577121","2.07218492","0.9486373","1.2524853","0.9864468","1.3484438","2.1807022","1.98616974","3.0863718","3.2321584","0.9565808","1.0540742","40917.24","37483.0","71575.84","0.8696380","0.9776295","1.1633558","1.3494126","2.4892919","14645"," 42919.59"," 41085.0","68346.50"," 9320.10","0.9631374","1"
" 110.658290"," 605.140348","1.073097221"," 12"," 6950","NKc","40875.90","37246.0","71897.82"," 44604.00"," 42726.0","68273.20","0.9178035","1.2915720","1.9630724","2.19623607","0.9762131","1.2965262","0.9668127","1.4191954","3.0946307","0.9683774","0.5758139","0.8611850","0.9165800","3.3483333","2.5605434","1.6292634","0.74351007","2.3219148"," 8656.85","1.9630724","0.74351007","3.3483333","2.3219148","1.6292634","1.4191954","0.9178035","2.19623607","0.9762131","3.0946307","0.9683774","0.5758139","40875.90","37246.0","71897.82","0.8611850","0.9165800","1.2965262","1.2915720","2.5605434"," 6950"," 44604.00"," 42726.0","68273.20"," 8656.85","0.9668127","1"
" -70.334802","-469.623467","0.799341628"," 13"," 5177","CD8Naives","41660.58","38095.0","71705.91"," 40194.86"," 38662.0","68073.61","0.7387860","1.3806132","1.0204138","1.25168554","2.9440624","1.2877535","0.9683551","1.2635557","3.2032277","2.4119720","1.0382235","0.8687526","0.9866634","0.9583048","2.0268824","1.0339690","1.51626498","1.3629031"," 9280.40","1.0204138","1.51626498","0.9583048","1.3629031","1.0339690","1.2635557","0.7387860","1.25168554","2.9440624","3.2032277","2.4119720","1.0382235","41660.58","38095.0","71705.91","0.8687526","0.9866634","1.2877535","1.3806132","2.0268824"," 5177"," 40194.86"," 38662.0","68073.61"," 9280.40","0.9683551","1"
"  73.124305"," 417.005098","0.100979221"," 14","  654","NKc","42235.44","38196.0","72663.76"," 45720.47"," 43739.5","68879.36","0.9482623","1.3234339","0.9340990","2.48356900","2.1054322","1.4410232","0.9672797","1.3882815","3.1892115","1.0494288","0.8370669","0.8917173","0.8959888","3.1121573","3.2105308","1.3933433","0.97424482","2.1267834"," 8025.35","0.9340990","0.97424482","3.1121573","2.1267834","1.3933433","1.3882815","0.9482623","2.48356900","2.1054322","3.1892115","1.0494288","0.8370669","42235.44","38196.0","72663.76","0.8917173","0.8959888","1.4410232","1.3234339","3.2105308","  654"," 45720.47"," 43739.5","68879.36"," 8025.35","0.9672797","1"
"-634.009433"," 817.716306","0.817715523"," 15"," 5296","B2Bcells","41910.96","37389.0","73496.71"," 53684.65"," 51067.0","68832.71","0.8561204","1.2944374","1.0587232","1.08630812","1.2133275","3.0062235","0.9989784","1.1576231","2.5373668","1.0139575","1.2826875","0.9131791","0.9227835","2.6559615","3.0250529","1.1812722","0.69828584","3.0140145"," 8775.90","1.0587232","0.69828584","2.6559615","3.0140145","1.1812722","1.1576231","0.8561204","1.08630812","1.2133275","2.5373668","1.0139575","1.2826875","41910.96","37389.0","73496.71","0.9131791","0.9227835","3.0062235","1.2944374","3.0250529"," 5296"," 53684.65"," 51067.0","68832.71"," 8775.90","0.9989784","1"
"-579.249766"," 404.665751","1.456632976"," 16"," 9434","B2Bcells","38529.27","35173.0","71837.07"," 47285.08"," 45641.0","67764.80","0.3897911","1.0666218","1.0046312","0.78362826","1.0446828","3.3568802","1.0109499","1.1420081","3.1449736","0.8914296","1.0798151","0.8764983","0.9818593","0.9726759","2.2539906","1.0860155","1.79485869","2.9086388"," 8211.45","1.0046312","1.79485869","0.9726759","2.9086388","1.0860155","1.1420081","0.3897911","0.78362826","1.0446828","3.1449736","0.8914296","1.0798151","38529.27","35173.0","71837.07","0.8764983","0.9818593","3.3568802","1.0666218","2.2539906"," 9434"," 47285.08"," 45641.0","67764.80"," 8211.45","1.0109499","1"
"-602.562861"," 469.944755","1.362293062"," 17"," 8823","B2Bcells","38139.66","35103.0","71425.83"," 43483.16"," 42369.0","67224.35","0.5872063","1.1564143","1.0314656","0.99001758","0.9746262","3.0769715","1.0008784","1.1421738","3.1424047","1.0023100","1.0791822","0.8742353","0.9837007","0.9769227","2.0806173","1.0168685","1.85949303","2.8324577"," 8924.30","1.0314656","1.85949303","0.9769227","2.8324577","1.0168685","1.1421738","0.5872063","0.99001758","0.9746262","3.1424047","1.0023100","1.0791822","38139.66","35103.0","71425.83","0.8742353","0.9837007","3.0769715","1.1564143","2.0806173"," 8823"," 43483.16"," 42369.0","67224.35"," 8924.30","1.0008784","1"
"-635.923980"," 413.919320","3.237047948"," 18","20965","B2Bcells","37955.58","34938.0","71335.97"," 41093.08"," 40090.0","67137.29","0.6873599","1.2037379","1.0275929","0.63730780","0.9839844","2.8879019","0.9938695","1.1886232","3.1822784","0.8980727","1.0871643","0.8738167","0.9825530","0.9638419","2.0979469","1.0404793","1.75626491","2.8823143"," 8657.20","1.0275929","1.75626491","0.9638419","2.8823143","1.0404793","1.1886232","0.6873599","0.63730780","0.9839844","3.1822784","0.8980727","1.0871643","37955.58","34938.0","71335.97","0.8738167","0.9825530","2.8879019","1.2037379","2.0979469","20965"," 41093.08"," 40090.0","67137.29"," 8657.20","0.9938695","1"
" -69.872570","-431.362667","1.766209944"," 19","11439","CD8Naives","43721.34","39979.0","71748.99"," 48984.03"," 46506.0","68920.28","0.7048994","1.3756531","1.0304842","1.37259866","2.9240462","1.3623248","0.9612615","1.3492964","3.3914889","2.5009728","1.1031449","0.8664909","0.9822781","0.9401166","2.1362216","0.9741501","2.32721566","1.5560603"," 9035.10","1.0304842","2.32721566","0.9401166","1.5560603","0.9741501","1.3492964","0.7048994","1.37259866","2.9240462","3.3914889","2.5009728","1.1031449","43721.34","39979.0","71748.99","0.8664909","0.9822781","1.3623248","1.3756531","2.1362216","11439"," 48984.03"," 46506.0","68920.28"," 9035.10","0.9612615","1"
"  60.635614","-379.091400","0.124293995"," 20","  805","CD8EM","41288.52","37879.0","71755.11"," 43102.92"," 41428.0","67980.73","0.8728864","1.3179027","1.0325811","2.14863830","2.7185468","1.2952890","0.9890266","1.1820595","1.4628025","2.0972971","1.0736273","0.8837491","0.9704735","1.0022618","2.5597130","1.0117963","1.29423304","1.0563269"," 9151.60","1.0325811","1.29423304","1.0022618","1.0563269","1.0117963","1.1820595","0.8728864","2.14863830","2.7185468","1.4628025","2.0972971","1.0736273","41288.52","37879.0","71755.11","0.8837491","0.9704735","1.2952890","1.3179027","2.5597130","  805"," 43102.92"," 41428.0","67980.73"," 9151.60","0.9890266","1"
"-510.686966"," 402.601439","1.749997684"," 21","11334","B2Bcells","38013.30","35052.0","71194.91"," 41574.69"," 40557.5","67075.41","0.7179581","1.1972846","1.0238736","0.89105920","0.9963334","2.8057176","0.9935161","1.1734214","3.1257538","0.9125136","1.1008000","0.8710731","0.9862933","0.9613725","1.5806506","1.0267788","1.83335475","2.8567524","11790.55","1.0238736","1.83335475","0.9613725","2.8567524","1.0267788","1.1734214","0.7179581","0.89105920","0.9963334","3.1257538","0.9125136","1.1008000","38013.30","35052.0","71194.91","0.8710731","0.9862933","2.8057176","1.1972846","1.5806506","11334"," 41574.69"," 40557.5","67075.41","11790.55","0.9935161","1"
"-543.212001"," 464.963861","2.091844770"," 22","13548","B2Bcells","38372.49","35255.5","71446.32"," 43931.30"," 42652.0","67395.59","0.7263595","1.2197228","1.0319569","1.16300956","1.0692677","2.7329173","0.9885929","1.2188882","3.2734275","0.9752466","1.1128035","0.8736175","0.9791618","0.9591802","2.2111893","1.0207717","2.08078445","2.8511308"," 8679.55","1.0319569","2.08078445","0.9591802","2.8511308","1.0207717","1.2188882","0.7263595","1.16300956","1.0692677","3.2734275","0.9752466","1.1128035","38372.49","35255.5","71446.32","0.8736175","0.9791618","2.7329173","1.2197228","2.2111893","13548"," 43931.30"," 42652.0","67395.59"," 8679.55","0.9885929","1"
"-156.880802","-198.407979","0.263101822"," 23"," 1704","CD4Naives","44048.16","39875.0","72781.11"," 52466.82"," 49409.0","69694.30","2.1609503","1.4480889","1.0902333","2.36397783","3.4428270","1.4079315","0.9291041","1.5504578","3.4697385","1.0802217","1.1172811","0.8624052","0.9743488","0.9169712","2.4995450","1.0026823","2.50232587","1.5401611"," 8589.60","1.0902333","2.50232587","0.9169712","1.5401611","1.0026823","1.5504578","2.1609503","2.36397783","3.4428270","3.4697385","1.0802217","1.1172811","44048.16","39875.0","72781.11","0.8624052","0.9743488","1.4079315","1.4480889","2.4995450"," 1704"," 52466.82"," 49409.0","69694.30"," 8589.60","0.9291041","1"
" 198.041409"," 189.224947","1.048701630"," 24"," 6792","NonIdentifies","22121.97","20076.5","71893.54"," 42609.19"," 41987.0","66796.93","0.6381307","1.1367544","1.0030105","1.04516776","0.9071798","0.8842421","1.0134272","1.1310369","1.0093905","0.8937657","1.0252682","0.8787476","1.0036567","1.0006595","0.9732356","0.9801973","1.13920629","1.0124306"," 8383.55","1.0030105","1.13920629","1.0006595","1.0124306","0.9801973","1.1310369","0.6381307","1.04516776","0.9071798","1.0093905","0.8937657","1.0252682","22121.97","20076.5","71893.54","0.8787476","1.0036567","0.8842421","1.1367544","0.9732356"," 6792"," 42609.19"," 41987.0","66796.93"," 8383.55","1.0134272","1"
"-369.714565"," 527.213257","1.422355626"," 25"," 9212","B2Bcells","37774.23","34641.0","71532.16"," 39363.09"," 38405.5","67069.10","0.8032473","1.2137093","1.0306609","1.71359894","1.0252618","2.7560074","0.9977559","1.1474813","2.9744753","0.9312788","1.0832911","0.8723679","0.9862134","0.9747619","1.7616690","1.0662712","1.20005115","2.8527892","10330.00","1.0306609","1.20005115","0.9747619","2.8527892","1.0662712","1.1474813","0.8032473","1.71359894","1.0252618","2.9744753","0.9312788","1.0832911","37774.23","34641.0","71532.16","0.8723679","0.9862134","2.7560074","1.2137093","1.7616690"," 9212"," 39363.09"," 38405.5","67069.10","10330.00","0.9977559","1"
"  -9.912910","-403.099163","0.867587523"," 26"," 5619","CD8Naives","44250.96","40322.0","72020.82"," 46463.97"," 44291.0","68777.95","0.7281773","1.4101178","1.0305303","1.31104360","3.0706792","1.3941116","0.9586448","1.3507451","3.3456429","2.4398335","1.0647954","0.8795519","0.9586062","0.9434048","2.8777069","1.0039373","2.10573693","1.3848024"," 8997.20","1.0305303","2.10573693","0.9434048","1.3848024","1.0039373","1.3507451","0.7281773","1.31104360","3.0706792","3.3456429","2.4398335","1.0647954","44250.96","40322.0","72020.82","0.8795519","0.9586062","1.3941116","1.4101178","2.8777069"," 5619"," 46463.97"," 44291.0","68777.95"," 8997.20","0.9586448","1"
"-148.777368","-495.808773","1.407378586"," 27"," 9115","CD8Naives","42348.54","38755.0","71708.59"," 42528.68"," 40859.0","68209.95","0.7356846","1.3788477","1.0149575","1.38490636","2.9936457","1.3186136","0.9608423","1.3385363","3.3106940","2.3078167","1.0473595","0.8669583","0.9849062","0.9555195","2.0885794","1.0202928","1.94225235","1.4471516"," 9036.50","1.0149575","1.94225235","0.9555195","1.4471516","1.0202928","1.3385363","0.7356846","1.38490636","2.9936457","3.3106940","2.3078167","1.0473595","42348.54","38755.0","71708.59","0.8669583","0.9849062","1.3186136","1.3788477","2.0885794"," 9115"," 42528.68"," 40859.0","68209.95"," 9036.50","0.9608423","1"
"-664.456918"," 446.721775","1.244638374"," 28"," 8061","B2Bcells","42027.18","37234.0","73606.00"," 62459.27"," 56539.0","69612.56","0.6426144","1.2180894","1.0778183","0.81027121","1.3341693","3.2110603","1.0029737","1.2089002","3.3139621","1.0562110","1.1705564","0.8844620","0.9714763","0.9856929","2.5539034","1.0554918","2.13388069","3.0495772"," 8188.20","1.0778183","2.13388069","0.9856929","3.0495772","1.0554918","1.2089002","0.6426144","0.81027121","1.3341693","3.3139621","1.0562110","1.1705564","42027.18","37234.0","73606.00","0.8844620","0.9714763","3.2110603","1.2180894","2.5539034"," 8061"," 62459.27"," 56539.0","69612.56"," 8188.20","1.0029737","1"
"-130.117664"," -31.051013","0.075502812"," 29","  489","B1 B cells","63008.40","50402.0","77930.60"," 86982.81"," 75508.0","75807.52","0.8721421","1.4849852","1.0983820","2.06854801","3.0031514","2.9242440","0.9684603","1.4262653","3.5036268","2.4432164","1.2293147","0.8870565","0.9571357","0.9562684","2.7914970","1.0808441","2.40731878","2.9262998"," 8504.70","1.0983820","2.40731878","0.9562684","2.9262998","1.0808441","1.4262653","0.8721421","2.06854801","3.0031514","3.5036268","2.4432164","1.2293147","63008.40","50402.0","77930.60","0.8870565","0.9571357","2.9242440","1.4849852","2.7914970","  489"," 86982.81"," 75508.0","75807.52"," 8504.70","0.9684603","1"
"-292.843313","-293.880568","1.295436789"," 30"," 8390","CD4Naives","40335.75","36846.0","71784.66"," 42386.58"," 40563.5","68348.77","2.1122161","1.4302484","1.0714248","1.51466616","3.4147397","1.2664115","0.9372347","1.4459954","3.2623009","0.9280384","1.0533478","0.8617600","0.9891901","0.9451606","1.8963544","0.9889195","2.03795248","1.5322341"," 9303.60","1.0714248","2.03795248","0.9451606","1.5322341","0.9889195","1.4459954","2.1122161","1.51466616","3.4147397","3.2623009","0.9280384","1.0533478","40335.75","36846.0","71784.66","0.8617600","0.9891901","1.2664115","1.4302484","1.8963544"," 8390"," 42386.58"," 40563.5","68348.77"," 9303.60","0.9372347","1"
"-500.985971"," 597.713794","1.120189977"," 31"," 7255","B2Bcells","37761.36","34619.0","71569.98"," 39943.63"," 38881.0","67120.80","0.7228244","1.2115898","1.0355980","1.11158001","1.0236088","2.8756520","0.9955892","1.1800226","3.1566222","1.0988036","1.0920631","0.8737175","0.9831133","0.9759136","2.0886520","1.0581159","1.42537864","2.8704372"," 9046.90","1.0355980","1.42537864","0.9759136","2.8704372","1.0581159","1.1800226","0.7228244","1.11158001","1.0236088","3.1566222","1.0988036","1.0920631","37761.36","34619.0","71569.98","0.8737175","0.9831133","2.8756520","1.2115898","2.0886520"," 7255"," 39943.63"," 38881.0","67120.80"," 9046.90","0.9955892","1"
"-362.908708"," 621.940979","1.240932714"," 32"," 8037","B2Bcells","40995.24","36878.0","73138.52"," 51192.72"," 48906.0","68516.72","0.7351890","1.2117203","1.0575493","1.85386043","1.0610137","3.1521781","1.0096450","1.1225478","2.6999326","0.9455546","1.1011141","0.8823926","0.9777736","0.9932148","2.4193871","1.0810328","1.20793897","2.9400889"," 8676.10","1.0575493","1.20793897","0.9932148","2.9400889","1.0810328","1.1225478","0.7351890","1.85386043","1.0610137","2.6999326","0.9455546","1.1011141","40995.24","36878.0","73138.52","0.8823926","0.9777736","3.1521781","1.2117203","2.4193871"," 8037"," 51192.72"," 48906.0","68516.72"," 8676.10","1.0096450","1"
"-523.620658"," 632.183982","1.314737099"," 33"," 8515","B2Bcells","37649.82","34639.0","71299.72"," 38836.86"," 38005.0","66958.83","0.7416436","1.2235591","1.0314201","0.77066631","0.9927505","2.6867778","0.9987240","1.1235198","2.6528071","0.9181708","1.0572501","0.8742340","0.9864352","0.9940358","1.9150513","1.0357331","1.16116566","2.7225497"," 9691.60","1.0314201","1.16116566","0.9940358","2.7225497","1.0357331","1.1235198","0.7416436","0.77066631","0.9927505","2.6528071","0.9181708","1.0572501","37649.82","34639.0","71299.72","0.8742340","0.9864352","2.6867778","1.2235591","1.9150513"," 8515"," 38836.86"," 38005.0","66958.83"," 9691.60","0.9987240","1"
"  22.153655","-477.889467","0.835317405"," 34"," 5410","CD8Naives","40393.08","37215.5","71122.21"," 40763.77"," 39442.0","67695.07","0.7380861","1.3328495","1.0126685","1.16720885","2.4721788","1.1828460","0.9806488","1.1983331","3.0292876","2.5398986","1.0269254","0.8684501","0.9900907","0.9744311","1.7085134","1.0042928","1.63795197","1.1690271"," 9805.00","1.0126685","1.63795197","0.9744311","1.1690271","1.0042928","1.1983331","0.7380861","1.16720885","2.4721788","3.0292876","2.5398986","1.0269254","40393.08","37215.5","71122.21","0.8684501","0.9900907","1.1828460","1.3328495","1.7085134"," 5410"," 40763.77"," 39442.0","67695.07"," 9805.00","0.9806488","1"
" -32.320777"," -49.759409","0.416886690"," 35"," 2700","TDN","43443.27","39068.5","72926.95"," 46535.75"," 44134.0","68978.56","0.9542345","1.3192919","1.0060647","2.61101912","2.4896663","1.3942547","0.9685524","1.3474841","3.3701133","1.0988596","1.1554328","0.8911527","0.9039838","2.5528330","3.2250349","1.2018654","1.94249979","1.7440157"," 9656.15","1.0060647","1.94249979","2.5528330","1.7440157","1.2018654","1.3474841","0.9542345","2.61101912","2.4896663","3.3701133","1.0988596","1.1554328","43443.27","39068.5","72926.95","0.8911527","0.9039838","1.3942547","1.3192919","3.2250349"," 2700"," 46535.75"," 44134.0","68978.56"," 9656.15","0.9685524","1"
" 130.834309","-171.100558","0.359294566"," 36"," 2327","Granulos","53317.68","45043.0","77663.31","139827.44","118762.0","76551.76","1.1822104","1.3312792","3.6803315","2.98855292","3.5125478","1.4948340","1.0849246","1.6716800","3.3989296","1.4650469","1.3726856","0.8233091","0.8065888","1.4703187","3.2233823","2.4715960","3.06413268","2.2087933"," 8426.80","3.6803315","3.06413268","1.4703187","2.2087933","2.4715960","1.6716800","1.1822104","2.98855292","3.5125478","3.3989296","1.4650469","1.3726856","53317.68","45043.0","77663.31","0.8233091","0.8065888","1.4948340","1.3312792","3.2233823"," 2327","139827.44","118762.0","76551.76"," 8426.80","1.0849246","1"
" -91.607730","-177.679733","0.715809887"," 37"," 4636","TDN","45224.79","40740.5","72816.04"," 49767.31"," 47274.0","69045.35","0.9314533","1.3503895","1.0540711","2.67350615","2.8955163","1.3642753","0.9631651","1.3787425","3.5096857","1.6328192","1.1559519","0.8917431","0.9135355","0.9246318","3.2615847","0.9899278","2.42576550","1.6647434"," 9263.20","1.0540711","2.42576550","0.9246318","1.6647434","0.9899278","1.3787425","0.9314533","2.67350615","2.8955163","3.5096857","1.6328192","1.1559519","45224.79","40740.5","72816.04","0.8917431","0.9135355","1.3642753","1.3503895","3.2615847"," 4636"," 49767.31"," 47274.0","69045.35"," 9263.20","0.9631651","1"
